timestamps,TP9,AF7,AF8,TP10,Right AUX
1627808621.484,-47.363,-14.160,-14.648,-49.316,0.000
1627808621.488,-59.570,-18.555,-20.020,-75.195,0.000
1627808621.492,-15.137,-20.508,-20.020,-34.668,0.000
1627808621.496,-2.441,-22.461,-19.043,-14.160,0.000
1627808621.500,-49.316,-27.832,-23.438,-54.688,0.000
1627808621.503,-74.707,-29.297,-25.879,-89.355,0.000
1627808621.507,-26.367,-21.484,-21.484,-49.316,0.000
1627808621.511,6.348,-15.625,-18.555,-7.324,0.000
1627808621.515,-30.762,-24.414,-21.973,-31.738,0.000
1627808621.519,-61.523,-23.926,-20.996,-70.801,0.000
1627808621.523,-29.785,-6.836,-20.020,-56.152,0.000
1627808621.527,6.836,-16.602,-21.973,-15.625,0.000
1627808621.531,-20.508,-26.367,-21.484,-24.902,0.000
1627808621.535,-64.941,-17.090,-23.926,-71.289,0.000
1627808621.539,-52.246,-16.113,-22.949,-73.730,0.000
1627808621.543,-9.766,-13.184,-20.996,-34.180,0.000
1627808621.546,-19.043,-15.625,-23.926,-24.414,0.000
1627808621.550,-63.965,-27.832,-25.879,-63.477,0.000
1627808621.554,-63.965,-24.902,-24.414,-84.961,0.000
1627808621.558,-15.137,-16.602,-12.695,-41.992,0.000
1627808621.562,-4.395,-17.578,-11.719,-10.742,0.000
1627808621.566,-52.734,-24.902,-20.996,-50.781,0.000
1627808621.570,-69.824,-19.043,-16.602,-86.914,0.000
1627808621.574,-26.367,-14.160,-10.254,-55.176,0.000
1627808621.578,1.465,-16.602,-8.789,-14.160,0.000
1627808621.582,-34.180,-21.484,-14.160,-31.738,0.000
1627808621.586,-77.637,-30.273,-18.555,-78.125,0.000
1627808621.589,-56.152,-25.391,-13.672,-68.848,0.000
1627808621.593,-1.953,-19.043,-10.742,-13.672,0.000
1627808621.597,-13.184,-20.508,-14.648,-9.766,0.000
1627808621.601,-61.035,-21.973,-19.043,-61.035,0.000
1627808621.605,-52.246,-22.949,-20.020,-76.172,0.000
1627808621.609,-6.348,-14.648,-14.648,-28.809,0.000
1627808621.613,-10.742,-1.953,-13.672,-10.742,0.000
1627808621.617,-56.641,-7.812,-19.531,-55.176,0.000
1627808621.621,-68.848,-24.414,-19.531,-86.426,0.000
1627808621.625,-30.273,-23.438,-14.160,-50.781,0.000
1627808621.629,-7.812,-15.137,-15.625,-10.742,0.000
1627808621.632,-42.969,-16.602,-19.531,-36.133,0.000
1627808621.636,-71.289,-20.996,-17.578,-79.590,0.000
1627808621.640,-40.039,-21.973,-15.625,-61.035,0.000
1627808621.644,1.953,-17.578,-9.766,-10.254,0.000
1627808621.648,-24.414,-20.508,-10.254,-21.484,0.000
1627808621.652,-70.801,-23.926,-15.625,-75.195,0.000
1627808621.656,-46.387,-16.602,-9.277,-65.918,0.000
1627808621.660,0.977,-17.578,-3.418,-14.648,0.000
1627808621.664,-14.648,-20.508,-6.348,-9.766,0.000
1627808621.668,-57.617,-21.484,-13.672,-51.758,0.000
1627808621.671,-57.617,-22.949,-14.648,-68.848,0.000
1627808621.675,-17.578,-15.625,-13.184,-26.367,0.000
1627808621.679,-4.395,-14.648,-14.160,0.977,0.000
1627808621.683,-47.363,-17.578,-15.625,-41.016,0.000
1627808621.687,-65.918,-20.996,-11.719,-76.660,0.000
1627808621.691,-21.973,-22.461,-10.742,-41.504,0.000
1627808621.695,-2.930,-16.113,-13.184,-4.883,0.000
1627808621.699,-40.527,-10.254,-18.066,-33.203,0.000
1627808621.703,-69.824,-20.996,-20.020,-70.312,0.000
1627808621.707,-41.016,-26.855,-13.184,-51.758,0.000
1627808621.711,-2.441,-23.926,-7.324,-7.324,0.000
1627808621.714,-28.320,-28.809,-10.254,-18.555,0.000
1627808621.718,-79.590,-36.133,-18.555,-73.242,0.000
1627808621.722,-62.012,-27.832,-18.066,-75.684,0.000
1627808621.726,-10.254,-10.742,-9.766,-15.625,0.000
1627808621.730,-21.973,-15.137,-17.578,-2.930,0.000
1627808621.734,-68.359,-20.996,-22.949,-52.246,0.000
1627808621.738,-78.613,-20.020,-21.484,-76.660,0.000
1627808621.742,-29.785,-11.719,-18.555,-36.621,0.000
1627808621.746,-8.789,-20.020,-14.648,-2.441,0.000
1627808621.750,-50.293,-24.414,-18.066,-36.133,0.000
1627808621.754,-74.219,-9.277,-17.578,-79.590,0.000
1627808621.757,-29.785,-5.371,-11.230,-46.875,0.000
1627808621.761,2.441,-11.230,-15.625,-5.859,0.000
1627808621.765,-37.109,-11.230,-19.043,-32.715,0.000
1627808621.769,-68.359,-8.301,-18.066,-79.102,0.000
1627808621.773,-45.410,-15.625,-17.090,-67.871,0.000
1627808621.777,-5.371,-14.648,-12.695,-13.672,0.000
1627808621.781,-19.531,-7.812,-13.672,-14.160,0.000
1627808621.785,-68.848,-15.137,-16.113,-66.406,0.000
1627808621.789,-62.012,-19.043,-20.508,-73.730,0.000
1627808621.793,-17.578,-17.090,-23.438,-31.250,0.000
1627808621.796,-19.043,-18.066,-18.066,-16.113,0.000
1627808621.800,-67.871,-19.043,-14.648,-54.688,0.000
1627808621.804,-76.660,-21.484,-19.043,-82.520,0.000
1627808621.808,-31.738,-20.020,-17.090,-46.387,0.000
1627808621.812,-13.184,-5.371,-15.137,-8.301,0.000
1627808621.816,-44.922,-19.043,-17.090,-36.133,0.000
1627808621.820,-68.848,-30.762,-19.531,-77.637,0.000
1627808621.824,-25.391,-21.484,-16.602,-46.875,0.000
1627808621.828,10.742,-16.113,-10.254,4.395,0.000
1627808621.832,-23.438,-19.043,-8.789,-15.625,0.000
1627808621.836,-62.012,-22.461,-10.742,-64.941,0.000
1627808621.839,-40.527,-18.066,-14.160,-51.758,0.000
1627808621.843,7.324,-5.371,-11.230,0.977,0.000
1627808621.847,-4.395,-1.465,-10.254,-1.465,0.000
1627808621.851,-57.129,-10.742,-13.672,-51.270,0.000
1627808621.855,-56.152,-11.719,-12.695,-58.105,0.000
1627808621.859,-6.348,-8.301,-10.254,-13.184,0.000
1627808621.863,-0.488,-9.277,-10.742,5.859,0.000
1627808621.867,-48.828,-18.066,-12.207,-34.180,0.000
1627808621.871,-66.895,-18.555,-12.695,-68.359,0.000
1627808621.875,-23.438,-12.207,-4.395,-30.762,0.000
1627808621.879,-2.441,-20.996,-1.465,10.742,0.000
1627808621.882,-45.410,-18.066,-7.812,-19.531,0.000
1627808621.886,-73.730,-25.391,-8.789,-57.129,0.000
1627808621.890,-31.250,-29.297,-3.418,-28.320,0.000
1627808621.894,0.488,-19.531,-6.348,12.695,0.000
1627808621.898,-36.621,-25.879,-11.719,-3.906,0.000
1627808621.902,-72.754,-21.973,-11.230,-49.805,0.000
1627808621.906,-56.641,-25.391,-12.695,-51.270,0.000
1627808621.910,-18.555,-27.344,-13.672,-6.836,0.000
1627808621.914,-21.973,-20.996,-15.137,-1.465,0.000
1627808621.918,-64.941,-20.508,-14.160,-47.363,0.000
1627808621.922,-64.941,-17.578,-12.695,-64.453,0.000
1627808621.925,-14.160,-16.113,-14.648,-20.020,0.000
1627808621.929,-4.883,-16.602,-15.137,5.371,0.000
1627808621.933,-46.875,-20.996,-18.555,-31.738,0.000
1627808621.937,-59.082,-21.484,-18.066,-62.500,0.000
1627808621.941,-17.090,-20.996,-17.090,-30.273,0.000
1627808621.945,7.324,-18.066,-18.066,10.254,0.000
1627808621.949,-26.855,-21.973,-16.113,-12.207,0.000
1627808621.953,-60.059,-23.926,-17.578,-59.570,0.000
1627808621.957,-32.227,-21.973,-18.555,-47.852,0.000
1627808621.961,9.766,-20.020,-13.672,7.812,0.000
1627808621.964,-12.207,-15.137,-16.113,7.324,0.000
1627808621.968,-57.129,-26.367,-22.461,-44.922,0.000
1627808621.972,-40.527,-25.391,-20.020,-50.293,0.000
1627808621.976,12.207,-9.766,-16.113,7.324,0.000
1627808621.980,14.648,-9.766,-16.113,27.344,0.000
1627808621.984,-32.227,-19.531,-24.414,-22.949,0.000
1627808621.988,-33.691,-15.625,-20.020,-42.969,0.000
1627808621.992,21.973,-13.184,-11.230,0.488,0.000
1627808621.996,32.715,-18.555,-19.531,24.902,0.000
1627808622.000,-9.766,-20.508,-23.438,-2.441,0.000
1627808622.004,-31.738,-17.578,-20.508,-30.273,0.000
1627808622.007,4.395,-15.137,-16.113,-4.883,0.000
1627808622.011,37.109,-15.625,-14.648,34.180,0.000
1627808622.015,3.906,-13.672,-12.695,14.648,0.000
1627808622.019,-31.738,-16.602,-13.672,-33.203,0.000
1627808622.023,-6.348,-10.742,-11.719,-20.508,0.000
1627808622.027,30.762,1.465,-8.301,27.832,0.000
1627808622.031,19.531,-11.230,-7.812,31.250,0.000
1627808622.035,-20.020,-15.625,-9.277,-15.625,0.000
1627808622.039,-9.277,-6.836,-8.789,-24.414,0.000
1627808622.043,34.668,-6.836,-4.395,21.484,0.000
1627808622.047,27.832,-14.648,-5.859,36.621,0.000
1627808622.050,-18.555,-12.695,-12.695,-7.812,0.000
1627808622.054,-34.668,-12.207,-15.625,-39.551,0.000
1627808622.058,6.836,-11.230,-9.277,-4.883,0.000
1627808622.062,25.879,-7.812,-4.883,26.367,0.000
1627808622.066,-26.855,-11.230,-8.301,-11.719,0.000
1627808622.070,-59.570,-14.160,-12.207,-55.176,0.000
1627808622.074,-18.555,-8.789,-9.277,-30.762,0.000
1627808622.078,15.137,1.465,-2.441,16.602,0.000
1627808622.082,-24.902,-6.348,-10.254,-4.883,0.000
1627808622.086,-64.941,-10.742,-20.996,-60.059,0.000
1627808622.089,-42.969,-13.672,-20.508,-58.105,0.000
1627808622.093,-8.789,-11.719,-18.555,-15.137,0.000
1627808622.097,-20.508,-17.090,-14.160,-12.207,0.000
1627808622.101,-61.035,-23.926,-16.602,-61.035,0.000
1627808622.105,-59.570,-22.461,-20.020,-76.172,0.000
1627808622.109,-10.254,-18.555,-14.160,-26.367,0.000
1627808622.113,-4.883,-15.625,-11.719,-2.930,0.000
1627808622.117,-57.129,-25.879,-15.137,-44.922,0.000
1627808622.121,-76.172,-24.414,-13.184,-74.707,0.000
1627808622.125,-30.273,-19.531,-7.324,-40.527,0.000
1627808622.129,-6.836,-25.879,-8.301,-6.348,0.000
1627808622.132,-52.246,-27.832,-15.625,-31.250,0.000
1627808622.136,-88.379,-35.156,-22.461,-75.684,0.000
1627808622.140,-53.223,-31.250,-19.531,-58.105,0.000
1627808622.144,-10.742,-18.066,-15.137,-8.301,0.000
1627808622.148,-38.574,-22.461,-18.555,-20.508,0.000
1627808622.152,-77.637,-25.879,-18.555,-68.848,0.000
1627808622.156,-54.688,-18.555,-11.230,-66.406,0.000
1627808622.160,-13.672,-10.254,-11.230,-19.043,0.000
1627808622.164,-26.855,-13.672,-12.207,-14.648,0.000
1627808622.168,-72.754,-24.414,-12.207,-61.523,0.000
1627808622.172,-73.730,-27.344,-13.672,-77.148,0.000
1627808622.175,-25.391,-24.414,-10.254,-34.180,0.000
1627808622.179,-23.438,-16.113,-11.719,-16.113,0.000
1627808622.183,-68.359,-24.902,-13.184,-54.688,0.000
1627808622.187,-78.125,-20.996,-8.301,-83.984,0.000
1627808622.191,-35.645,-14.648,-3.418,-55.664,0.000
1627808622.195,-15.137,-20.020,-6.836,-19.531,0.000
1627808622.199,-49.316,-17.578,-10.254,-38.574,0.000
1627808622.203,-82.520,-12.695,-13.184,-81.055,0.000
1627808622.207,-55.176,-15.625,-13.672,-67.383,0.000
1627808622.211,-5.859,-11.719,-12.695,-14.648,0.000
1627808622.214,-24.414,-11.230,-16.113,-20.508,0.000
1627808622.218,-76.172,-22.949,-22.461,-79.102,0.000
1627808622.222,-62.988,-22.461,-19.531,-87.891,0.000
1627808622.226,-12.695,-12.207,-11.719,-37.109,0.000
1627808622.230,-18.555,-7.812,-14.160,-20.508,0.000
1627808622.234,-64.453,-21.973,-13.184,-62.500,0.000
1627808622.238,-73.242,-18.555,-11.230,-90.332,0.000
1627808622.242,-25.391,-6.348,-13.184,-51.758,0.000
1627808622.246,-7.324,-12.695,-11.230,-14.160,0.000
1627808622.250,-61.035,-22.461,-19.043,-55.176,0.000
1627808622.254,-93.750,-28.320,-24.902,-101.562,0.000
1627808622.257,-54.688,-17.578,-23.926,-71.777,0.000
1627808622.261,-20.020,-7.812,-23.438,-27.832,0.000
1627808622.265,-46.875,-14.160,-21.484,-45.410,0.000
1627808622.269,-81.543,-22.461,-25.879,-96.680,0.000
1627808622.273,-54.688,-19.531,-26.367,-90.332,0.000
1627808622.277,-12.695,-14.160,-25.879,-38.574,0.000
1627808622.281,-31.738,-13.672,-27.832,-34.180,0.000
1627808622.285,-80.078,-17.578,-25.879,-79.590,0.000
1627808622.289,-75.195,-19.531,-23.926,-91.797,0.000
1627808622.293,-22.949,-15.625,-19.531,-42.480,0.000
1627808622.297,-13.184,-6.836,-15.137,-14.648,0.000
1627808622.300,-55.176,2.930,-20.020,-54.199,0.000
1627808622.304,-67.383,-15.137,-23.926,-85.938,0.000
1627808622.308,-25.391,-20.508,-21.484,-53.223,0.000
1627808622.312,2.441,-5.859,-19.043,-10.742,0.000
1627808622.316,-40.527,-11.719,-21.484,-35.156,0.000
1627808622.320,-74.707,-11.230,-24.902,-79.102,0.000
1627808622.324,-39.062,-14.160,-18.555,-55.176,0.000
1627808622.328,-3.906,-19.043,-14.160,-9.277,0.000
1627808622.332,-33.691,-17.578,-16.113,-20.508,0.000
1627808622.336,-78.125,-21.973,-17.578,-66.406,0.000
1627808622.340,-59.082,-23.926,-18.066,-65.918,0.000
1627808622.343,-16.602,-15.625,-14.648,-11.719,0.000
1627808622.347,-23.438,-10.742,-16.113,-0.488,0.000
1627808622.351,-66.406,-22.461,-19.043,-49.805,0.000
1627808622.355,-62.012,-21.973,-15.137,-60.059,0.000
1627808622.359,-7.324,-13.672,-14.648,-13.184,0.000
1627808622.363,-7.812,-14.648,-17.090,8.301,0.000
1627808622.367,-61.035,-20.020,-19.531,-31.738,0.000
1627808622.371,-72.266,-20.020,-17.090,-56.641,0.000
1627808622.375,-31.250,-8.789,-19.531,-24.902,0.000
1627808622.379,-3.906,-21.973,-16.602,11.230,0.000
1627808622.382,-39.062,-27.832,-15.625,-8.789,0.000
1627808622.386,-73.730,-22.949,-18.066,-57.617,0.000
1627808622.390,-29.785,-17.578,-12.695,-37.598,0.000
1627808622.394,19.043,-13.184,-13.672,11.230,0.000
1627808622.398,-10.742,-22.461,-17.090,-5.859,0.000
1627808622.402,-63.965,-27.344,-16.602,-57.129,0.000
1627808622.406,-44.922,-15.625,-18.066,-54.199,0.000
1627808622.410,9.277,-17.090,-12.695,3.418,0.000
1627808622.414,-6.836,-20.996,-10.254,17.578,0.000
1627808622.418,-57.129,-24.414,-17.578,-30.273,0.000
1627808622.422,-65.918,-24.414,-14.160,-50.293,0.000
1627808622.425,-18.555,-12.207,-10.742,-4.883,0.000
1627808622.429,-7.324,-10.742,-11.719,20.508,0.000
1627808622.433,-61.523,-21.484,-18.066,-31.738,0.000
1627808622.437,-80.566,-17.090,-22.461,-74.219,0.000
1627808622.441,-37.598,-10.742,-17.578,-45.898,0.000
1627808622.445,-4.883,-14.160,-16.602,-7.812,0.000
1627808622.449,-34.668,-19.043,-16.113,-29.297,0.000
1627808622.453,-72.266,-21.973,-19.531,-78.613,0.000
1627808622.457,-29.297,-9.766,-15.137,-61.035,0.000
1627808622.461,18.066,1.953,-6.836,-3.418,0.000
1627808622.465,-9.766,-6.836,-8.301,-7.324,0.000
1627808622.468,-62.500,-15.137,-11.230,-60.059,0.000
1627808622.472,-60.547,-14.648,-9.277,-73.242,0.000
1627808622.476,-15.625,-13.672,-6.836,-24.902,0.000
1627808622.480,-16.113,-12.695,-5.859,-2.441,0.000
1627808622.484,-65.430,-2.441,-8.301,-47.363,0.000
1627808622.488,-73.242,-21.973,-12.695,-77.148,0.000
1627808622.492,-22.461,-33.203,-15.137,-39.551,0.000
1627808622.496,-7.812,-24.414,-17.090,-5.371,0.000
1627808622.500,-43.945,-18.066,-13.184,-27.832,0.000
1627808622.504,-64.453,-18.555,-14.648,-64.453,0.000
1627808622.507,-28.320,-20.996,-16.602,-43.945,0.000
1627808622.511,7.812,-14.160,-11.230,3.906,0.000
1627808622.515,-25.391,-20.508,-11.230,-11.230,0.000
1627808622.519,-64.941,-23.926,-15.137,-59.570,0.000
1627808622.523,-37.598,-16.602,-17.090,-49.805,0.000
1627808622.527,3.418,-17.090,-18.555,-9.277,0.000
1627808622.531,-14.160,-17.090,-20.020,-13.672,0.000
1627808622.535,-61.523,-23.926,-26.855,-61.523,0.000
1627808622.539,-54.688,-30.273,-27.344,-72.754,0.000
1627808622.543,-2.441,-23.926,-19.531,-21.484,0.000
1627808622.547,2.930,-18.555,-18.555,1.953,0.000
1627808622.550,-41.016,-11.230,-22.461,-35.645,0.000
1627808622.554,-55.664,-18.066,-22.949,-65.430,0.000
1627808622.558,-17.578,-30.273,-20.020,-34.668,0.000
1627808622.562,0.977,-22.461,-16.602,5.371,0.000
1627808622.566,-40.527,-23.438,-18.555,-22.949,0.000
1627808622.570,-66.895,-26.367,-20.020,-65.430,0.000
1627808622.574,-34.180,-20.020,-19.043,-43.457,0.000
1627808622.578,1.953,-15.137,-19.043,-1.465,0.000
1627808622.582,-18.066,-14.160,-17.090,-10.742,0.000
1627808622.586,-64.453,-15.625,-21.973,-63.965,0.000
1627808622.590,-43.457,-20.020,-21.973,-59.082,0.000
1627808622.593,5.371,-16.602,-14.160,-4.395,0.000
1627808622.597,-11.719,-20.508,-15.137,-0.488,0.000
1627808622.601,-53.711,-22.949,-18.555,-48.340,0.000
1627808622.605,-51.758,-23.438,-20.508,-68.359,0.000
1627808622.609,-0.488,-20.508,-15.625,-21.973,0.000
1627808622.613,19.531,-11.719,-12.207,6.836,0.000
1627808622.617,-28.320,-19.531,-20.020,-35.156,0.000
1627808622.621,-49.805,-28.809,-24.902,-73.730,0.000
1627808622.625,-4.883,-19.043,-20.020,-40.527,0.000
1627808622.629,19.531,-13.672,-21.484,1.465,0.000
1627808622.633,-21.973,-20.508,-24.414,-26.367,0.000
1627808622.636,-53.223,-21.484,-21.973,-69.336,0.000
1627808622.640,-20.508,-15.137,-20.020,-51.270,0.000
1627808622.644,18.555,-15.625,-18.555,-3.906,0.000
1627808622.648,-0.977,-15.625,-20.020,-6.836,0.000
1627808622.652,-48.828,-20.996,-25.879,-58.105,0.000
1627808622.656,-43.457,-23.438,-25.391,-63.965,0.000
1627808622.660,4.395,-14.648,-16.602,-11.719,0.000
1627808622.664,0.488,-17.578,-14.160,3.418,0.000
1627808622.668,-53.223,-28.809,-21.973,-49.805,0.000
1627808622.672,-52.246,-25.879,-18.555,-72.754,0.000
1627808622.675,-1.953,-17.578,-9.766,-23.438,0.000
1627808622.679,5.371,-14.160,-10.254,1.953,0.000
1627808622.683,-44.922,-7.324,-16.602,-43.457,0.000
1627808622.687,-64.453,-17.090,-15.625,-78.125,0.000
1627808622.691,-21.973,-23.926,-12.207,-48.340,0.000
1627808622.695,5.371,-14.648,-8.789,-3.418,0.000
1627808622.699,-28.320,-14.648,-10.742,-19.531,0.000
1627808622.703,-61.523,-20.996,-13.672,-68.359,0.000
1627808622.707,-34.668,-18.555,-9.277,-55.664,0.000
1627808622.711,3.906,-13.672,-4.883,-5.859,0.000
1627808622.715,-18.066,-20.508,-7.812,-10.742,0.000
1627808622.718,-61.523,-22.949,-10.742,-53.711,0.000
1627808622.722,-50.293,-18.066,-10.254,-60.547,0.000
1627808622.726,-7.812,-17.578,-9.766,-20.020,0.000
1627808622.730,-11.230,-19.531,-11.230,-4.883,0.000
1627808622.734,-55.664,-20.508,-17.578,-42.969,0.000
1627808622.738,-62.988,-16.602,-17.578,-66.406,0.000
1627808622.742,-17.578,-16.113,-11.719,-28.320,0.000
1627808622.746,-3.418,-23.438,-12.207,2.930,0.000
1627808622.750,-34.668,-22.949,-11.719,-20.020,0.000
1627808622.754,-57.617,-17.578,-13.184,-57.129,0.000
1627808622.758,-33.203,-20.996,-13.672,-40.039,0.000
1627808622.761,0.977,-21.484,-9.766,0.000,0.000
1627808622.765,-26.855,-21.484,-11.719,-17.578,0.000
1627808622.769,-66.895,-23.438,-18.555,-64.941,0.000
1627808622.773,-46.875,-20.996,-20.508,-61.035,0.000
1627808622.777,-10.254,-15.137,-16.602,-11.719,0.000
1627808622.781,-29.297,-12.207,-18.555,-7.812,0.000
1627808622.785,-78.125,-28.809,-23.438,-60.547,0.000
1627808622.789,-75.684,-31.250,-20.020,-76.172,0.000
1627808622.793,-26.367,-23.438,-15.625,-29.297,0.000
1627808622.797,-19.043,-24.902,-18.555,-7.324,0.000
1627808622.801,-63.477,-20.996,-18.555,-47.363,0.000
1627808622.804,-73.242,-22.949,-14.648,-80.078,0.000
1627808622.808,-32.227,-27.344,-14.160,-47.852,0.000
1627808622.812,-11.719,-19.531,-15.137,-11.230,0.000
1627808622.816,-45.410,-9.766,-19.531,-31.738,0.000
1627808622.820,-73.730,-23.438,-20.996,-71.777,0.000
1627808622.824,-41.992,-33.691,-14.648,-52.246,0.000
1627808622.828,-0.977,-21.484,-7.812,0.000,0.000
1627808622.832,-31.738,-18.066,-12.695,-11.719,0.000
1627808622.836,-72.266,-20.508,-17.090,-60.547,0.000
1627808622.840,-52.246,-23.926,-16.602,-60.059,0.000
1627808622.843,-12.207,-22.461,-17.578,-16.602,0.000
1627808622.847,-25.391,-18.066,-15.137,-8.301,0.000
1627808622.851,-75.195,-20.996,-15.625,-56.641,0.000
1627808622.855,-77.148,-26.367,-15.137,-81.543,0.000
1627808622.859,-24.902,-21.484,-13.184,-37.598,0.000
1627808622.863,-16.602,-21.484,-10.254,-5.859,0.000
1627808622.867,-66.895,-28.320,-14.160,-43.945,0.000
1627808622.871,-80.566,-23.926,-17.090,-74.219,0.000
1627808622.875,-33.203,-18.555,-13.672,-38.574,0.000
1627808622.879,-5.859,-17.090,-11.230,0.000,0.000
1627808622.883,-47.852,-20.996,-16.113,-32.715,0.000
1627808622.886,-84.473,-26.367,-21.484,-80.566,0.000
1627808622.890,-56.641,-23.438,-17.090,-68.848,0.000
1627808622.894,-21.973,-21.973,-17.578,-25.391,0.000
1627808622.898,-41.992,-23.926,-21.973,-31.250,0.000
1627808622.902,-78.613,-24.414,-21.484,-75.195,0.000
1627808622.906,-63.965,-22.461,-19.531,-80.566,0.000
1627808622.910,-16.113,-13.184,-15.137,-32.227,0.000
1627808622.914,-16.113,-10.742,-14.160,-14.648,0.000
1627808622.918,-62.012,-18.555,-16.113,-53.711,0.000
1627808622.922,-72.754,-21.484,-20.996,-77.637,0.000
1627808622.926,-21.973,-10.254,-17.090,-36.133,0.000
1627808622.929,-0.977,-4.395,-12.207,0.000,0.000
1627808622.933,-50.293,-14.648,-12.207,-37.598,0.000
1627808622.937,-79.590,-21.973,-16.113,-78.613,0.000
1627808622.941,-40.039,-18.066,-17.090,-53.223,0.000
1627808622.945,-1.465,-8.301,-14.648,-4.883,0.000
1627808622.949,-36.133,-1.465,-19.043,-23.438,0.000
1627808622.953,-73.730,-20.508,-20.020,-69.336,0.000
1627808622.957,-46.875,-20.996,-15.625,-56.641,0.000
1627808622.961,-5.859,-12.695,-14.648,-8.301,0.000
1627808622.965,-24.414,-18.066,-17.090,-8.301,0.000
1627808622.968,-68.359,-21.973,-17.090,-58.105,0.000
1627808622.972,-59.082,-19.531,-13.672,-72.266,0.000
1627808622.976,-10.254,-11.719,-14.160,-23.926,0.000
1627808622.980,-11.719,-19.043,-18.066,-0.977,0.000
1627808622.984,-53.711,-22.949,-13.672,-37.598,0.000
1627808622.988,-62.012,-17.578,-14.160,-64.941,0.000
1627808622.992,-16.113,-18.555,-15.625,-30.762,0.000
1627808622.996,6.836,-23.438,-10.254,6.348,0.000
1627808623.000,-34.180,-23.926,-15.137,-17.090,0.000
1627808623.004,-57.617,-25.391,-21.484,-56.152,0.000
1627808623.008,-20.508,-24.414,-16.602,-34.668,0.000
1627808623.011,13.184,-19.531,-11.230,14.160,0.000
1627808623.015,-20.508,-19.043,-13.672,1.465,0.000
1627808623.019,-63.477,-17.578,-14.648,-47.852,0.000
1627808623.023,-33.203,-10.254,-12.207,-43.457,0.000
1627808623.027,8.301,-13.672,-16.602,2.441,0.000
1627808623.031,-16.113,-25.879,-19.531,0.977,0.000
1627808623.035,-56.641,-21.973,-22.461,-45.410,0.000
1627808623.039,-52.246,-4.395,-22.461,-62.988,0.000
1627808623.043,-0.977,-16.602,-17.090,-12.695,0.000
1627808623.047,8.301,-22.461,-16.602,14.648,0.000
1627808623.051,-40.039,-15.625,-17.578,-27.344,0.000
1627808623.054,-51.758,-22.461,-20.996,-60.059,0.000
1627808623.058,-7.324,-22.949,-19.531,-26.367,0.000
1627808623.062,18.555,-16.113,-16.602,12.695,0.000
1627808623.066,-26.855,-23.438,-24.902,-20.020,0.000
1627808623.070,-62.012,-31.738,-30.273,-66.406,0.000
1627808623.074,-29.297,-30.762,-26.367,-51.270,0.000
1627808623.078,6.348,-27.344,-19.531,-3.906,0.000
1627808623.082,-18.555,-25.879,-20.508,-6.836,0.000
1627808623.086,-60.547,-21.484,-22.461,-53.223,0.000
1627808623.090,-40.527,-19.531,-20.508,-60.547,0.000
1627808623.094,1.465,-18.066,-19.043,-16.113,0.000
1627808623.097,-6.836,-9.766,-15.137,-0.488,0.000
